Account,date,daily_pnl,n_trades,n_wins,win_rate,avg_trade_size_usd,total_volume_usd,longs,shorts,value,classification
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-05-01,956.5545050000001,33.0,32.0,0.9696969696969697,332.21393939393937,10963.06,0.0,33.0,53,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-05-02,14644.100674,218.0,92.0,0.42201834862385323,2359.758899082569,514427.44000000006,92.0,126.0,67,Greed
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-02-03,34795.678173,155.0,75.0,0.4838709677419355,24787.073483870972,3841996.3900000006,80.0,75.0,44,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-03,535.4072209999999,31.0,14.0,0.45161290322580644,16874.444193548385,523107.76999999996,17.0,14.0,33,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-04,361.071464,24.0,7.0,0.2916666666666667,28371.712916666667,680921.11,12.0,12.0,15,Extreme Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-03,4578.655427,124.0,63.0,0.5080645161290323,17691.147903225803,2193702.3399999994,51.0,73.0,25,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-04,0.0,6.0,0.0,0.0,16948.606666666667,101691.64,6.0,0.0,28,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-01-05,1.86032,1.0,1.0,1.0,3.9,3.9,0.0,1.0,72,Greed
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-04,188114.980392,743.0,743.0,1.0,3804.6953432032296,2826888.6399999997,0.0,743.0,72,Greed
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-04,3869.2088029999995,937.0,476.0,0.5080042689434365,4677.174855923159,4382512.84,439.0,498.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-03,0.0,563.0,0.0,0.0,6625.281438721137,3730033.45,563.0,0.0,25,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-04,9367.872073999999,318.0,216.0,0.6792452830188679,2198.7353773584905,699197.85,100.0,218.0,28,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-10-12,0.0,52.0,0.0,0.0,2798.660769230769,145530.36,0.0,52.0,49,Neutral
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-11-12,0.0,17.0,0.0,0.0,637.4164705882353,10836.08,0.0,17.0,80,Extreme Greed
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-12,0.0,1.0,0.0,0.0,5158.5,5158.5,0.0,1.0,83,Extreme Greed
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-04,-9311.892185,28.0,0.0,0.0,5608.603928571429,157040.91,20.0,8.0,73,Greed
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-05,-113601.02013799999,116.0,1.0,0.008620689655172414,16681.467758620693,1935050.2600000002,76.0,40.0,72,Greed
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-03,-2632.65866,84.0,0.0,0.0,12216.244880952381,1026164.57,84.0,0.0,44,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-04,2676.6850000000004,66.0,62.0,0.9393939393939394,2821.973939393939,186250.27999999997,0.0,66.0,72,Greed
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-01,0.0,61.0,0.0,0.0,1834.7278688524589,111918.4,0.0,61.0,20,Extreme Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-02,160022.95082600001,69.0,69.0,1.0,3243.988695652174,223835.22,69.0,0.0,26,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-03,57561.35366999999,136.0,112.0,0.8235294117647058,8611.731764705883,1171195.52,75.0,61.0,33,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-04,-5862.0887760000005,12.0,0.0,0.0,7051.005833333334,84612.07,12.0,0.0,15,Extreme Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-02,0.0,18.0,0.0,0.0,3777.777777777778,68000.0,0.0,18.0,44,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-03,0.0,2.0,0.0,0.0,86000.0,172000.0,2.0,0.0,25,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-04,-43753.361578,132.0,24.0,0.18181818181818182,5448.20196969697,719162.66,24.0,108.0,28,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-08-12,15206.395076,92.0,84.0,0.9130434782608695,3401.48402173913,312936.52999999997,15.0,77.0,25,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-09-12,2397.068675,143.0,9.0,0.06293706293706294,3120.508741258741,446232.74999999994,134.0,9.0,31,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-12,26600.990442000002,928.0,535.0,0.5765086206896551,1859.9979202586205,1726078.0699999998,220.0,708.0,49,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-11-12,24663.690943,530.0,519.0,0.9792452830188679,1207.490075471698,639969.74,11.0,519.0,80,Extreme Greed
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-12,130826.491662,1041.0,848.0,0.8146013448607109,2596.416272814601,2702869.34,167.0,874.0,83,Extreme Greed
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-02,2954.521713,187.0,133.0,0.7112299465240641,1204.9785026737968,225330.98,73.0,114.0,70,Greed
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-03,446.358633,51.0,16.0,0.3137254901960784,1384.9447058823528,70632.18,36.0,15.0,74,Greed
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-04,147.445788,35.0,27.0,0.7714285714285715,1226.783142857143,42937.41,18.0,17.0,73,Greed
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-05,1364.0225269999999,131.0,43.0,0.3282442748091603,2448.466488549618,320749.11,87.0,44.0,72,Greed
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-02,-329.68068900000003,131.0,38.0,0.2900763358778626,1839.5793129770993,240984.89,73.0,58.0,60,Greed
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-03,2576.6453030000002,102.0,55.0,0.5392156862745098,1921.2604901960783,195968.56999999998,32.0,70.0,44,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-04,1842.839943,118.0,76.0,0.6440677966101694,991.0424576271184,116943.00999999998,53.0,65.0,72,Greed
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-02,5803.573999,325.0,138.0,0.4246153846153846,1758.0771384615387,571375.0700000001,126.0,199.0,26,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-03,2448.0465110000005,73.0,48.0,0.6575342465753424,1970.596575342466,143853.55000000002,56.0,17.0,33,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-04,-3368.8763259999996,261.0,0.0,0.0,1706.5415708812259,445407.35,192.0,69.0,15,Extreme Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-02,806.7651309999999,248.0,71.0,0.2862903225806452,1351.8856048387097,335267.63,99.0,149.0,44,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-03,-4934.670052000001,979.0,377.0,0.38508682328907046,1496.3304392236976,1464907.5,480.0,499.0,25,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-04,-4513.160132,326.0,52.0,0.15950920245398773,1419.9448159509202,462902.01,122.0,204.0,28,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-05-02,713.82809,14.0,11.0,0.7857142857142857,3668.8149999999996,51363.409999999996,11.0,3.0,67,Greed
